SampleID,sequencing_well,batch,project,field,sample_name,fk_num,sampling_method,gps_latitude,gps_longitude,field_length,field_width,field_diag,sample_ms,transect_length ,transect_width,transect_diag,sample_x,sample_y,"x,y",x_ms,y_ms,collection_day,collection_month,collection_year,year_start,date,days,crop_rotation_primary_y0,crop_rotation_companion_y0,crop_rotation_primary_y1,crop_rotation_companion_y1,crop_rotation_primary_y2,crop_rotation_companion_y2,crop_rotation_primary_y3,crop_rotation_companion_y3,crop_rotation_primary_y4,crop_rotation_companion_y4,crop_rotation_primary_y5,crop_rotation_companion_y5,wheat_cultivar,take_all_seen,take_all_evidence,take_all_time,fertiliser_use,fertiliser_use_nitrogen,fertiliser_use_phosphous,fertiliser_use_potassium,fertiliser_use_micronutrients,fertiliser_use_other,fertiliser_application_rate_monthly,fertiliser_application_rate_every_six_months,fertiliser_application_rate_yearly,fertiliser_application_rate_every_two_years,fertiliser_application_rate_every_other,manure_use,manure_application_rate_monthly,manure_application_rate_every_six_months,manure_application_rate_yearly,manure_application_rate_every_two_years,manure_application_rate_other,pesticides__insecticides_use,fungicides_use,herbicides_use,tillage,tillage_method,soil_texture,fertility,soil_ph,available_p,available_k,available_mg,available_na,available_ca,extractable_cu,extractable_zn,extractable_mn,extractable_fe,extractable_so4,extractable_mo,extractable_co,ECEC,h_TN,h_TC,moisture_content,dh_TN,dh_TC
5_demultiplex.bc1020--bc1110.hifi_reads,F11,2,sample,6FX.01,6FX.01.11,NA,NA,52.039222,-0.915806,453.95,219.66,428.64,40,429.27,149.64,400,1,10,"1,10",,,3,3,2025,01/01/2024,03/03/2025,427,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,"Clayey, some loamy",high,5.8,26,114,36,16.2,1946.7,4.1,5.9,21.9,461.7,135.9,0,0.2,17.9,0.255,2.56,2.72,0.262,2.62
5_demultiplex.bc1020--bc1112.hifi_reads,F12,2,gt_control,S3,S3,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_demultiplex.bc1022--bc1076.hifi_reads,G1,2,sample,6DA.03,6DA.03.16,NA,NA,51.130528,-1.46625,391.6,387.3,550.49,50,356.63,353.29,500,6,5,"6,5",,,13,2,2025,01/01/2024,13/02/2025,409,winter_wheat,NA,spring_oats,NA,winter_wheat,NA,OSR,NA,spring_barley,NA,winter_wheat,NA,cv Crusoe,No,N/A,not_seen,Yes,Yes,Yes,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Tillage,Loamy,low,7.2,42.2,294,89,19.5,2570.9,4.8,8.3,104,224.5,43.5,0,0.8,18.9,0.283,3.11,3.5,0.293,3.22
5_demultiplex.bc1022--bc1082.hifi_reads,G2,2,sample,MD1.01,MD1.01.03,NA,NA,53.1781748,-0.3528241,462.03,402.58,605.13,55,452.04,397.09,550,3,3,"3,3",,,21,1,2025,01/01/2024,21/01/2025,386,group_3,NA,maize,NA,feed_wheat,NA,OSR,NA,group_1_2nd,NA,spring_wheat,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,7.6,15.6,285,240,18.2,3607.7,5.9,5.9,45.7,441.6,141.5,0,0.4,27.3,0.509,6.87,4.9,0.533,7.21
5_demultiplex.bc1022--bc1083.hifi_reads,G3,2,sample,MD1.01,MD1.01.11,NA,NA,53.1781748,-0.3528241,462.03,402.58,605.13,55,452.04,397.09,550,1,10,"1,10",,,21,1,2025,01/01/2024,21/01/2025,386,group_3,NA,maize,NA,feed_wheat,NA,OSR,NA,group_1_2nd,NA,spring_wheat,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,7.6,15.6,285,240,18.2,3607.7,5.9,5.9,45.7,441.6,141.5,0,0.4,27.3,0.509,6.87,4.9,0.533,7.21
5_demultiplex.bc1022--bc1089.hifi_reads,G4,2,sample,MD1.01,MD1.01.19,NA,NA,53.1781748,-0.3528241,462.03,402.58,605.13,55,452.04,397.09,550,9,2,"9,2",,,21,1,2025,01/01/2024,21/01/2025,386,group_3,NA,maize,NA,feed_wheat,NA,OSR,NA,group_1_2nd,NA,spring_wheat,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,7.6,15.6,285,240,18.2,3607.7,5.9,5.9,45.7,441.6,141.5,0,0.4,27.3,0.509,6.87,4.9,0.533,7.21
5_demultiplex.bc1022--bc1096.hifi_reads,G5,2,sample,8JF.04,8JF.04.06,NA,NA,53.834361,-0.5275,432.92,293.57,466.33,45,388.86,263.75,450,6,6,"6,6",,,5,2,2025,01/01/2024,02/05/2025,401,wheat,NA,Peas,NA,wheat,NA,wheat,NA,OSR,NA,wheat,NA,NA,Yes,Black lesions,Five years or more,Yes,Yes,Yes,Yes,Mg,Sulphur,No,No,No,NA,N 3x spring,Yes,NA,NA,NA,NA,Every 4 yrs,No,Yes,Yes,Yes,Tillage,Loamy,lime-rich,8,29.2,291,56,54.8,2788.1,5.1,8.3,170.3,119.7,65.1,0,0.9,20.1,0.227,2.72,3.14,0.234,2.81
5_demultiplex.bc1022--bc1098.hifi_reads,G6,2,sample,8JF.04,8JF.04.14,NA,NA,53.834361,-0.5275,432.92,293.57,466.33,45,388.86,263.75,450,4,7,"4,7",,,5,2,2025,01/01/2024,02/05/2025,401,wheat,NA,Peas,NA,wheat,NA,wheat,NA,OSR,NA,wheat,NA,NA,Yes,Black lesions,Five years or more,Yes,Yes,Yes,Yes,Mg,Sulphur,No,No,No,NA,N 3x spring,Yes,NA,NA,NA,NA,Every 4 yrs,No,Yes,Yes,Yes,Tillage,Loamy,lime-rich,8,29.2,291,56,54.8,2788.1,5.1,8.3,170.3,119.7,65.1,0,0.9,20.1,0.227,2.72,3.14,0.234,2.81
5_demultiplex.bc1022--bc1100.hifi_reads,G7,2,sample,6DA.04,6DA.04.01,NA,NA,51.140722,-1.457222,346.65,199.88,394.41,35,338.42,169.9,350,1,1,"1,1",,,13,2,2025,01/01/2024,13/02/2025,409,winter_wheat,NA,herbal_ ley,NA,herbal_ley,NA,herbal_ley,NA,spring_barley,NA,grass_ley,NA,cv Soissons,No,N/A,not_seen,Yes,Yes,Yes,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Direct drilling,Loamy,lime-rich,7.5,58.4,414,130,26.3,3215.8,4.3,11.7,175.1,180.8,55.1,0,0.9,24,0.419,4.78,4.03,0.436,4.97
5_demultiplex.bc1022--bc1101.hifi_reads,G8,2,sample,6DA.04,6DA.04.09,NA,NA,51.140722,-1.457222,346.65,199.88,394.41,35,338.42,169.9,350,9,9,"9,9",,,13,2,2025,01/01/2024,13/02/2025,409,winter_wheat,NA,herbal_ ley,NA,herbal_ley,NA,herbal_ley,NA,spring_barley,NA,grass_ley,NA,cv Soissons,No,N/A,not_seen,Yes,Yes,Yes,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Direct drilling,Loamy,lime-rich,7.5,58.4,414,130,26.3,3215.8,4.3,11.7,175.1,180.8,55.1,0,0.9,24,0.419,4.78,4.03,0.436,4.97
5_demultiplex.bc1022--bc1105.hifi_reads,G9,2,sample,6DA.04,6DA.04.17,NA,NA,51.140722,-1.457222,346.65,199.88,394.41,35,338.42,169.9,350,7,4,"7,4",,,13,2,2025,01/01/2024,13/02/2025,409,winter_wheat,NA,herbal_ ley,NA,herbal_ley,NA,herbal_ley,NA,spring_barley,NA,grass_ley,NA,cv Soissons,No,N/A,not_seen,Yes,Yes,Yes,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Direct drilling,Loamy,lime-rich,7.5,58.4,414,130,26.3,3215.8,4.3,11.7,175.1,180.8,55.1,0,0.9,24,0.419,4.78,4.03,0.436,4.97
5_demultiplex.bc1022--bc1107.hifi_reads,G10,2,sample,6FX.01,6FX.01.04,NA,NA,52.039222,-0.915806,453.95,219.66,428.64,40,429.27,149.64,400,4,4,"4,4",,,3,3,2025,01/01/2024,03/03/2025,427,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,"Clayey, some loamy",high,5.8,26,114,36,16.2,1946.7,4.1,5.9,21.9,461.7,135.9,0,0.2,17.9,0.255,2.56,2.72,0.262,2.62
5_demultiplex.bc1022--bc1110.hifi_reads,G11,2,sample,6FX.01,6FX.01.12,NA,NA,52.039222,-0.915806,453.95,219.66,428.64,40,429.27,149.64,400,2,9,"2,9",,,3,3,2025,01/01/2024,03/03/2025,427,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,"Clayey, some loamy",high,5.8,26,114,36,16.2,1946.7,4.1,5.9,21.9,461.7,135.9,0,0.2,17.9,0.255,2.56,2.72,0.262,2.62
5_demultiplex.bc1024--bc1076.hifi_reads,H1,2,sample,6DA.03,6DA.03.17,NA,NA,51.130528,-1.46625,391.6,387.3,550.49,50,356.63,353.29,500,7,4,"7,4",,,13,2,2025,01/01/2024,13/02/2025,409,winter_wheat,NA,spring_oats,NA,winter_wheat,NA,OSR,NA,spring_barley,NA,winter_wheat,NA,cv Crusoe,No,N/A,not_seen,Yes,Yes,Yes,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Tillage,Loamy,low,7.2,42.2,294,89,19.5,2570.9,4.8,8.3,104,224.5,43.5,0,0.8,18.9,0.283,3.11,3.5,0.293,3.22
5_demultiplex.bc1024--bc1083.hifi_reads,H3,2,sample,MD1.01,MD1.01.12,NA,NA,53.1781748,-0.3528241,462.03,402.58,605.13,55,452.04,397.09,550,2,9,"2,9",,,21,1,2025,01/01/2024,21/01/2025,386,group_3,NA,maize,NA,feed_wheat,NA,OSR,NA,group_1_2nd,NA,spring_wheat,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,7.6,15.6,285,240,18.2,3607.7,5.9,5.9,45.7,441.6,141.5,0,0.4,27.3,0.509,6.87,4.9,0.533,7.21
5_demultiplex.bc1024--bc1089.hifi_reads,H4,2,sample,MD1.01,MD1.01.20,NA,NA,53.1781748,-0.3528241,462.03,402.58,605.13,55,452.04,397.09,550,10,1,"10,1",,,21,1,2025,01/01/2024,21/01/2025,386,group_3,NA,maize,NA,feed_wheat,NA,OSR,NA,group_1_2nd,NA,spring_wheat,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,7.6,15.6,285,240,18.2,3607.7,5.9,5.9,45.7,441.6,141.5,0,0.4,27.3,0.509,6.87,4.9,0.533,7.21
5_demultiplex.bc1024--bc1096.hifi_reads,H5,2,sample,8JF.04,8JF.04.07,NA,NA,53.834361,-0.5275,432.92,293.57,466.33,45,388.86,263.75,450,7,7,"7,7",,,5,2,2025,01/01/2024,02/05/2025,401,wheat,NA,Peas,NA,wheat,NA,wheat,NA,OSR,NA,wheat,NA,NA,Yes,Black lesions,Five years or more,Yes,Yes,Yes,Yes,Mg,Sulphur,No,No,No,NA,N 3x spring,Yes,NA,NA,NA,NA,Every 4 yrs,No,Yes,Yes,Yes,Tillage,Loamy,lime-rich,8,29.2,291,56,54.8,2788.1,5.1,8.3,170.3,119.7,65.1,0,0.9,20.1,0.227,2.72,3.14,0.234,2.81
5_demultiplex.bc1024--bc1098.hifi_reads,H6,2,sample,8JF.04,8JF.04.15,NA,NA,53.834361,-0.5275,432.92,293.57,466.33,45,388.86,263.75,450,5,6,"5,6",,,5,2,2025,01/01/2024,02/05/2025,401,wheat,NA,Peas,NA,wheat,NA,wheat,NA,OSR,NA,wheat,NA,NA,Yes,Black lesions,Five years or more,Yes,Yes,Yes,Yes,Mg,Sulphur,No,No,No,NA,N 3x spring,Yes,NA,NA,NA,NA,Every 4 yrs,No,Yes,Yes,Yes,Tillage,Loamy,lime-rich,8,29.2,291,56,54.8,2788.1,5.1,8.3,170.3,119.7,65.1,0,0.9,20.1,0.227,2.72,3.14,0.234,2.81
5_demultiplex.bc1024--bc1100.hifi_reads,H7,2,sample,6DA.04,6DA.04.02,NA,NA,51.140722,-1.457222,346.65,199.88,394.41,35,338.42,169.9,350,2,2,"2,2",,,13,2,2025,01/01/2024,13/02/2025,409,winter_wheat,NA,herbal_ ley,NA,herbal_ley,NA,herbal_ley,NA,spring_barley,NA,grass_ley,NA,cv Soissons,No,N/A,not_seen,Yes,Yes,Yes,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Direct drilling,Loamy,lime-rich,7.5,58.4,414,130,26.3,3215.8,4.3,11.7,175.1,180.8,55.1,0,0.9,24,0.419,4.78,4.03,0.436,4.97
5_demultiplex.bc1024--bc1101.hifi_reads,H8,2,sample,6DA.04,6DA.04.10,NA,NA,51.140722,-1.457222,346.65,199.88,394.41,35,338.42,169.9,350,10,10,"10,10",,,13,2,2025,01/01/2024,13/02/2025,409,winter_wheat,NA,herbal_ ley,NA,herbal_ley,NA,herbal_ley,NA,spring_barley,NA,grass_ley,NA,cv Soissons,No,N/A,not_seen,Yes,Yes,Yes,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Direct drilling,Loamy,lime-rich,7.5,58.4,414,130,26.3,3215.8,4.3,11.7,175.1,180.8,55.1,0,0.9,24,0.419,4.78,4.03,0.436,4.97
5_demultiplex.bc1024--bc1105.hifi_reads,H9,2,sample,6DA.04,6DA.04.18,NA,NA,51.140722,-1.457222,346.65,199.88,394.41,35,338.42,169.9,350,8,3,"8,3",,,13,2,2025,01/01/2024,13/02/2025,409,winter_wheat,NA,herbal_ ley,NA,herbal_ley,NA,herbal_ley,NA,spring_barley,NA,grass_ley,NA,cv Soissons,No,N/A,not_seen,Yes,Yes,Yes,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Direct drilling,Loamy,lime-rich,7.5,58.4,414,130,26.3,3215.8,4.3,11.7,175.1,180.8,55.1,0,0.9,24,0.419,4.78,4.03,0.436,4.97
5_demultiplex.bc1024--bc1107.hifi_reads,H10,2,sample,6FX.01,6FX.01.05,NA,NA,52.039222,-0.915806,453.95,219.66,428.64,40,429.27,149.64,400,5,5,"5,5",,,3,3,2025,01/01/2024,03/03/2025,427,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,"Clayey, some loamy",high,5.8,26,114,36,16.2,1946.7,4.1,5.9,21.9,461.7,135.9,0,0.2,17.9,0.255,2.56,2.72,0.262,2.62
5_demultiplex.bc1024--bc1110.hifi_reads,H11,2,sample,6FX.01,6FX.01.13,NA,NA,52.039222,-0.915806,453.95,219.66,428.64,40,429.27,149.64,400,3,8,"3,8",,,3,3,2025,01/01/2024,03/03/2025,427,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,"Clayey, some loamy",high,5.8,26,114,36,16.2,1946.7,4.1,5.9,21.9,461.7,135.9,0,0.2,17.9,0.255,2.56,2.72,0.262,2.62
6_demultiplex.bc1005--bc1033.hifi_reads,A1,2,sample,WB6.01,WB6.01.01,NA,NA,53.1888223,-0.3329309,257.24,177.15,328.29,30,244.51,157.13,300,1,1,"1,1",,,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,NA,feed_wheat,NA,OSR,NA,group_1,NA,Peas,NA,group 2 wheat,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,7.5,50.2,473,95,13.9,4700.5,4.6,12.7,37,406.9,2023.7,0,0.2,33.4,0.606,8.01,6.21,0.644,8.51
6_demultiplex.bc1005--bc1035.hifi_reads,A2,2,sample,WB6.01,WB6.01.09,NA,NA,53.1888223,-0.3329309,257.24,177.15,328.29,30,244.51,157.13,300,9,9,"9,9",,,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,NA,feed_wheat,NA,OSR,NA,group_1,NA,Peas,NA,group 2 wheat,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,7.5,50.2,473,95,13.9,4700.5,4.6,12.7,37,406.9,2023.7,0,0.2,33.4,0.606,8.01,6.21,0.644,8.51
6_demultiplex.bc1005--bc1044.hifi_reads,A3,2,sample,WB6.01,WB6.01.17,NA,NA,53.1888223,-0.3329309,257.24,177.15,328.29,30,244.51,157.13,300,7,4,"7,4",,,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,NA,feed_wheat,NA,OSR,NA,group_1,NA,Peas,NA,group 2 wheat,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,7.5,50.2,473,95,13.9,4700.5,4.6,12.7,37,406.9,2023.7,0,0.2,33.4,0.606,8.01,6.21,0.644,8.51
6_demultiplex.bc1005--bc1045.hifi_reads,A4,2,sample,6FX.04,6FX.04.04,NA,NA,52.045806,-0.914611,319.04,213.87,337.68,26,279.29,147.05,260,4,4,"4,4",,,4,3,2025,01/01/2024,03/04/2025,428,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,Loamy,lime-rich,7.8,21.8,198,47,16.3,3695.5,5.6,8,51.4,341,157.5,0,0.3,25.4,0.299,3.19,3.68,0.31,3.3
6_demultiplex.bc1005--bc1054.hifi_reads,A5,2,sample,6FX.04,6FX.04.12,NA,NA,52.045806,-0.914611,319.04,213.87,337.68,26,279.29,147.05,260,2,9,"2,9",,,4,3,2025,01/01/2024,03/04/2025,428,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,Loamy,lime-rich,7.8,21.8,198,47,16.3,3695.5,5.6,8,51.4,341,157.5,0,0.3,25.4,0.299,3.19,3.68,0.31,3.3
6_demultiplex.bc1005--bc1056.hifi_reads,A6,2,sample,6FX.04,6FX.04.20,NA,NA,52.045806,-0.914611,319.04,213.87,337.68,26,279.29,147.05,260,10,1,"10,1",,,4,3,2025,01/01/2024,03/04/2025,428,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,Loamy,lime-rich,7.8,21.8,198,47,16.3,3695.5,5.6,8,51.4,341,157.5,0,0.3,25.4,0.299,3.19,3.68,0.31,3.3
6_demultiplex.bc1005--bc1057.hifi_reads,A7,2,sample,2JJ.05,2JJ.05.07,NA,NA,53.60575,-1.501528,375.65,288.08,423.88,35,334.04,276.92,350,7,7,"7,7",,,3,2,2025,01/01/2024,02/03/2025,399,wheat,NA,wheat,NA,wheat,NA,wheat,NA,OSR,NA,wheat,NA,NA,No,N/A,not_seen,not_reported,Yes,No,No,Yes,No,No,No,250 kg/ha,NA,"Nitogen 3 times in the Spring (March, April, May)",NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,No,No tillage,Loamy,low,7.2,22.2,258,179,22.3,2718.8,5.8,5.9,81.1,363.7,70.5,0,0.5,20.8,0.19,2.54,1.8,0.194,2.59
6_demultiplex.bc1005--bc1059.hifi_reads,A8,2,sample,2JJ.05,2JJ.05.15,NA,NA,53.60575,-1.501528,375.65,288.08,423.88,35,334.04,276.92,350,5,6,"5,5",,,3,2,2025,01/01/2024,02/03/2025,399,wheat,NA,wheat,NA,wheat,NA,wheat,NA,OSR,NA,wheat,NA,NA,No,N/A,not_seen,not_reported,Yes,No,No,Yes,No,No,No,250 kg/ha,NA,"Nitogen 3 times in the Spring (March, April, May)",NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,No,No tillage,Loamy,low,7.2,22.2,258,179,22.3,2718.8,5.8,5.9,81.1,363.7,70.5,0,0.5,20.8,0.19,2.54,1.8,0.194,2.59
6_demultiplex.bc1005--bc1060.hifi_reads,A9,2,sample,GF20.01,GF20.01.02,NA,NA,53.1938292,-0.3448469,1070,261.99,1100,90,1040,239.78,900,2,2,"2,2",,,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,NA,feed_wheat,NA,OSR,NA,group_1,NA,peas,NA,spring_wheat,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,6.9,28.6,271,132,21.3,4025,4.8,5.3,41.3,484,519.8,0,0.3,29.1,0.668,8.7,7.38,0.717,9.34
6_demultiplex.bc1005--bc1062.hifi_reads,A10,2,sample,GF20.01,GF20.01.10,NA,NA,53.1938292,-0.3448469,1070,261.99,1100,90,1040,239.78,900,10,10,"10,10",,,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,NA,feed_wheat,NA,OSR,NA,group_1,NA,peas,NA,spring_wheat,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,6.9,28.6,271,132,21.3,4025,4.8,5.3,41.3,484,519.8,0,0.3,29.1,0.668,8.7,7.38,0.717,9.34
6_demultiplex.bc1005--bc1065.hifi_reads,A11,2,sample,GF20.01,GF20.01.18,NA,NA,53.1938292,-0.3448469,1070,261.99,1100,90,1040,239.78,900,8,3,"8,3",,,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,NA,feed_wheat,NA,OSR,NA,group_1,NA,peas,NA,spring_wheat,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,6.9,28.6,271,132,21.3,4025,4.8,5.3,41.3,484,519.8,0,0.3,29.1,0.668,8.7,7.38,0.717,9.34
6_demultiplex.bc1005--bc1075.hifi_reads,A12,2,sample,8JF.02,8JF.02.05,NA,NA,53.829639,-0.534361,493.79,346.63,555.21,55,463.54,327.67,550,5,5,"5,5",,,4,2,2025,01/01/2024,02/04/2025,400,wheat,NA,wheat,NA,OSR,NA,wheat,NA,wheat,NA,OSR,NA,NA,Yes,Black lesions,Five years or more,Yes,Yes,Yes,Yes,Mg,Sulphur,No,No,No,NA,N 3x spring,Yes,NA,NA,NA,NA,Every 4 yrs,No,Yes,Yes,Yes,Tillage,Loamy,lime-rich,7.5,23,122,69,42.3,2819.5,4.9,6.8,133.3,205.4,42.9,0,0.8,19.8,0.21,2.42,2.73,0.215,2.49
6_demultiplex.bc1007--bc1033.hifi_reads,B1,2,sample,WB6.01,WB6.01.02,NA,NA,53.1888223,-0.3329309,257.24,177.15,328.29,30,244.51,157.13,300,2,2,"2,2",,,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,NA,feed_wheat,NA,OSR,NA,group_1,NA,Peas,NA,group 2 wheat,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,7.5,50.2,473,95,13.9,4700.5,4.6,12.7,37,406.9,2023.7,0,0.2,33.4,0.606,8.01,6.21,0.644,8.51
6_demultiplex.bc1007--bc1035.hifi_reads,B2,2,sample,WB6.01,WB6.01.10,NA,NA,53.1888223,-0.3329309,257.24,177.15,328.29,30,244.51,157.13,300,10,10,"10,10",,,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,NA,feed_wheat,NA,OSR,NA,group_1,NA,Peas,NA,group 2 wheat,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,7.5,50.2,473,95,13.9,4700.5,4.6,12.7,37,406.9,2023.7,0,0.2,33.4,0.606,8.01,6.21,0.644,8.51
6_demultiplex.bc1007--bc1044.hifi_reads,B3,2,sample,WB6.01,WB6.01.18,NA,NA,53.1888223,-0.3329309,257.24,177.15,328.29,30,244.51,157.13,300,8,3,"8,3",,,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,NA,feed_wheat,NA,OSR,NA,group_1,NA,Peas,NA,group 2 wheat,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,7.5,50.2,473,95,13.9,4700.5,4.6,12.7,37,406.9,2023.7,0,0.2,33.4,0.606,8.01,6.21,0.644,8.51
