SampleID,sequencing_well,batch,project,field,sample_name,fk_num,sampling_method,gps_latitude,gps_longitude,field_length,field_width,field_diag,sample_ms,sample_x,sample_y,"x,y",x_ms,y_ms,collection_day,collection_month,collection_year,year_start,date,days,crop_rotation_primary_y0,crop_rotation_companion_y0,crop_rotation_primary_y1,crop_rotation_companion_y1,crop_rotation_primary_y2,crop_rotation_companion_y2,crop_rotation_primary_y3,crop_rotation_companion_y3,crop_rotation_primary_y4,crop_rotation_companion_y4,crop_rotation_primary_y5,crop_rotation_companion_y5,wheat_cultivar,take_all_seen,take_all_evidence,take_all_time,fertiliser_use,fertiliser_use_nitrogen,fertiliser_use_phosphous,fertiliser_use_potassium,fertiliser_use_micronutrients,fertiliser_use_other,fertiliser_application_rate_monthly,fertiliser_application_rate_every_six_months,fertiliser_application_rate_yearly,fertiliser_application_rate_every_two_years,fertiliser_application_rate_every_other,manure_use,manure_application_rate_monthly,manure_application_rate_every_six_months,manure_application_rate_yearly,manure_application_rate_every_two_years,manure_application_rate_other,pesticides__insecticides_use,fungicides_use,herbicides_use,tillage,tillage_method,soil_texture,fertility,soil_ph,available_p,available_k,available_mg,available_na,available_ca,extractable_cu,extractable_zn,extractable_mn,extractable_fe,extractable_so4,extractable_mo,extractable_co,ECEC,h_TN,h_TC,moisture_content,dh_TN,dh_TC
7_demultiplex.bc1008--bc1112.hifi_reads,C12,2,sample,MD7.01,MD7.01.17,NA,NA,53.1762805,-0.3453237,619.08,372.71,695.04,67,7,4,"7,4",,,22,1,2025,01/01/2024,22/01/2025,387,group_2,NA,maize,NA,feed_wheat,NA,OSR,NA,group_1_2nd,NA,spring_wheat,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Primary tilling,Peaty,low to high,7.7,27.2,363,148,22.3,3474.2,6.3,7.9,54.3,377.7,91.5,0,0.4,25.7,0.5,6.87,5.41,0.527,7.24
7_demultiplex.bc1012--bc1076.hifi_reads,D1,2,sample,8JF.02,8JF.02.14,NA,NA,53.829639,-0.534361,452.47,327.83,538.44,50,4,7,"4,7",,,4,2,2025,01/01/2024,02/04/2025,400,wheat,NA,wheat,NA,OSR,NA,wheat,NA,wheat,NA,OSR,NA,NA,Yes,Black lesions,Five years or more,Yes,Yes,Yes,Yes,Mg,Sulphur,No,No,No,NA,N 3x spring,Yes,NA,NA,NA,NA,Every 4 yrs,No,Yes,Yes,Yes,Reduced tillage,Loamy,lime-rich,7.5,23,122,69,42.3,2819.5,4.9,6.8,133.3,205.4,42.9,0,0.8,19.8,0.21,2.42,2.73,0.215,2.49
7_demultiplex.bc1012--bc1082.hifi_reads,D2,2,sample,DF33.01,DF33.01.01,NA,NA,53.1679557,-0.3351923,368.68,355.09,490.55,47,1,1,"1,1",,,20,1,2025,01/01/2024,20/01/2025,385,feed_wheat_2nd,NA,feed_wheat,NA,OSR,NA,feed_wheat_2nd,NA,feed_wheat,NA,maize,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Primary tilling,Peaty,low to high,7.9,13,313,271,22.9,3071.4,3.5,5.8,91.6,341,110.8,0,0.7,24.3,0.415,5.5,5.15,0.437,5.78
7_demultiplex.bc1012--bc1083.hifi_reads,D3,2,sample,DF33.01,DF33.01.09,NA,NA,53.1679557,-0.3351923,368.68,355.09,490.55,47,9,9,"9,9",,,20,1,2025,01/01/2024,20/01/2025,385,feed_wheat_2nd,NA,feed_wheat,NA,OSR,NA,feed_wheat_2nd,NA,feed_wheat,NA,maize,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Primary tilling,Peaty,low to high,7.9,13,313,271,22.9,3071.4,3.5,5.8,91.6,341,110.8,0,0.7,24.3,0.415,5.5,5.15,0.437,5.78
7_demultiplex.bc1012--bc1089.hifi_reads,D4,2,sample,DF33.01,DF33.01.17,NA,NA,53.1679557,-0.3351923,368.68,355.09,490.55,47,7,4,"7,4",,,20,1,2025,01/01/2024,20/01/2025,385,feed_wheat_2nd,NA,feed_wheat,NA,OSR,NA,feed_wheat_2nd,NA,feed_wheat,NA,maize,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Primary tilling,Peaty,low to high,7.9,13,313,271,22.9,3071.4,3.5,5.8,91.6,341,110.8,0,0.7,24.3,0.415,5.5,5.15,0.437,5.78
7_demultiplex.bc1012--bc1096.hifi_reads,D5,2,sample,6FX.03,6FX.03.04,NA,NA,52.043806,-0.917278,388.95,388.58,483.04,45,4,4,"4,4",,,4,3,2025,01/01/2024,03/04/2025,428,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,"Clayey, some loamy",high,7.1,24.4,174,48,22.9,3067.6,4.1,4.3,42,262.9,204.5,0,0.04,21.2,0.229,2.52,3.66,0.238,2.61
7_demultiplex.bc1012--bc1098.hifi_reads,D6,2,sample,6FX.03,6FX.03.12,NA,NA,52.043806,-0.917278,388.95,388.58,483.04,45,2,9,"2,9",,,4,3,2025,01/01/2024,03/04/2025,428,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,"Clayey, some loamy",high,7.1,24.4,174,48,22.9,3067.6,4.1,4.3,42,262.9,204.5,0,0.04,21.2,0.229,2.52,3.66,0.238,2.61
7_demultiplex.bc1012--bc1100.hifi_reads,D7,2,sample,6FX.03,6FX.03.20,NA,NA,52.043806,-0.917278,388.95,388.58,483.04,45,10,1,"10,1",,,4,3,2025,01/01/2024,03/04/2025,428,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,"Clayey, some loamy",high,7.1,24.4,174,48,22.9,3067.6,4.1,4.3,42,262.9,204.5,0,0.04,21.2,0.229,2.52,3.66,0.238,2.61
7_demultiplex.bc1012--bc1101.hifi_reads,D8,2,sample,6DA.01,6DA.01.07,NA,NA,51.124333,-1.454944,757.68,237.13,686.62,66,7,7,"7,7",,,12,2,2025,01/01/2024,02/12/2025,408,winter_wheat,NA,OSR,NA,spring_barley,NA,wheat,NA,Spring linseed,NA,grass_ley,NA,cv Crusoe,No,N/A,not_seen,Yes,Yes,Yes,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Strip tillage,Loamy,lime-rich,7.9,41,413,85,16.7,3132.3,2.5,10.2,91.4,101.3,153.8,0,0.3,22.9,0.362,8.99,3.48,0.374,9.31
7_demultiplex.bc1012--bc1105.hifi_reads,D9,2,sample,6DA.01,6DA.01.15,NA,NA,51.124333,-1.454944,757.68,237.13,686.62,66,5,6,"5,6",,,12,2,2025,01/01/2024,02/12/2025,408,winter_wheat,NA,OSR,NA,spring_barley,NA,wheat,NA,Spring linseed,NA,grass_ley,NA,cv Crusoe,No,N/A,not_seen,Yes,Yes,Yes,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Strip tillage,Loamy,lime-rich,7.9,41,413,85,16.7,3132.3,2.5,10.2,91.4,101.3,153.8,0,0.3,22.9,0.362,8.99,3.48,0.374,9.31
7_demultiplex.bc1012--bc1107.hifi_reads,D10,2,sample,MD7.01,MD7.01.02,NA,NA,53.1762805,-0.3453237,619.08,372.71,695.04,67,2,2,"2,2",,,22,1,2025,01/01/2024,22/01/2025,387,group_2,NA,maize,NA,feed_wheat,NA,OSR,NA,group_1_2nd,NA,spring_wheat,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Primary tilling,Peaty,low to high,7.7,27.2,363,148,22.3,3474.2,6.3,7.9,54.3,377.7,91.5,0,0.4,25.7,0.5,6.87,5.41,0.527,7.24
7_demultiplex.bc1012--bc1110.hifi_reads,D11,2,sample,MD7.01,MD7.01.10,NA,NA,53.1762805,-0.3453237,619.08,372.71,695.04,67,10,10,"10,10",,,22,1,2025,01/01/2024,22/01/2025,387,group_2,NA,maize,NA,feed_wheat,NA,OSR,NA,group_1_2nd,NA,spring_wheat,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Primary tilling,Peaty,low to high,7.7,27.2,363,148,22.3,3474.2,6.3,7.9,54.3,377.7,91.5,0,0.4,25.7,0.5,6.87,5.41,0.527,7.24
7_demultiplex.bc1012--bc1112.hifi_reads,D12,2,gt_control,S1,S1,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7_demultiplex.bc1015--bc1076.hifi_reads,E1,2,sample,8JF.02,8JF.02.15,NA,NA,53.829639,-0.534361,452.47,327.83,538.44,50,5,6,"5,6",,,4,2,2025,01/01/2024,02/04/2025,400,wheat,NA,wheat,NA,OSR,NA,wheat,NA,wheat,NA,OSR,NA,NA,Yes,Black lesions,Five years or more,Yes,Yes,Yes,Yes,Mg,Sulphur,No,No,No,NA,N 3x spring,Yes,NA,NA,NA,NA,Every 4 yrs,No,Yes,Yes,Yes,Reduced tillage,Loamy,lime-rich,7.5,23,122,69,42.3,2819.5,4.9,6.8,133.3,205.4,42.9,0,0.8,19.8,0.21,2.42,2.73,0.215,2.49
7_demultiplex.bc1015--bc1083.hifi_reads,E3,2,sample,DF33.01,DF33.01.10,NA,NA,53.1679557,-0.3351923,368.68,355.09,490.55,47,10,10,"10,10",,,20,1,2025,01/01/2024,20/01/2025,385,feed_wheat_2nd,NA,feed_wheat,NA,OSR,NA,feed_wheat_2nd,NA,feed_wheat,NA,maize,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Primary tilling,Peaty,low to high,7.9,13,313,271,22.9,3071.4,3.5,5.8,91.6,341,110.8,0,0.7,24.3,0.415,5.5,5.15,0.437,5.78
7_demultiplex.bc1015--bc1089.hifi_reads,E4,2,sample,DF33.01,DF33.01.18,NA,NA,53.1679557,-0.3351923,368.68,355.09,490.55,47,8,3,"8,3",,,20,1,2025,01/01/2024,20/01/2025,385,feed_wheat_2nd,NA,feed_wheat,NA,OSR,NA,feed_wheat_2nd,NA,feed_wheat,NA,maize,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Primary tilling,Peaty,low to high,7.9,13,313,271,22.9,3071.4,3.5,5.8,91.6,341,110.8,0,0.7,24.3,0.415,5.5,5.15,0.437,5.78
7_demultiplex.bc1015--bc1096.hifi_reads,E5,2,sample,6FX.03,6FX.03.05,NA,NA,52.043806,-0.917278,388.95,388.58,483.04,45,5,5,"5,5",,,4,3,2025,01/01/2024,03/04/2025,428,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,"Clayey, some loamy",high,7.1,24.4,174,48,22.9,3067.6,4.1,4.3,42,262.9,204.5,0,0.04,21.2,0.229,2.52,3.66,0.238,2.61
7_demultiplex.bc1015--bc1098.hifi_reads,E6,2,sample,6FX.03,6FX.03.13,NA,NA,52.043806,-0.917278,388.95,388.58,483.04,45,3,8,"3,8",,,4,3,2025,01/01/2024,03/04/2025,428,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,"Clayey, some loamy",high,7.1,24.4,174,48,22.9,3067.6,4.1,4.3,42,262.9,204.5,0,0.04,21.2,0.229,2.52,3.66,0.238,2.61
7_demultiplex.bc1015--bc1100.hifi_reads,E7,2,farmer_kit,6FX.03,6FX.3.82.FK,82,SFK,52.043806,-0.917278,388.95,388.58,483.04,NA,NA,NA,NA,,,4,3,2025,01/01/2024,03/04/2025,428,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,"Clayey, some loamy",high,7.1,24.4,174,48,22.9,3067.6,4.1,4.3,42,262.9,204.5,0,0.04,21.2,0.229,2.52,3.66,0.238,2.61
7_demultiplex.bc1015--bc1101.hifi_reads,E8,2,sample,6DA.01,6DA.01.08,NA,NA,51.124333,-1.454944,757.68,237.13,686.62,66,8,8,"8,8",,,12,2,2025,01/01/2024,02/12/2025,408,winter_wheat,NA,OSR,NA,spring_barley,NA,wheat,NA,Spring linseed,NA,grass_ley,NA,cv Crusoe,No,N/A,not_seen,Yes,Yes,Yes,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Strip tillage,Loamy,lime-rich,7.9,41,413,85,16.7,3132.3,2.5,10.2,91.4,101.3,153.8,0,0.3,22.9,0.362,8.99,3.48,0.374,9.31
7_demultiplex.bc1015--bc1105.hifi_reads,E9,2,sample,6DA.01,6DA.01.16,NA,NA,51.124333,-1.454944,757.68,237.13,686.62,66,6,5,"6,5",,,12,2,2025,01/01/2024,02/12/2025,408,winter_wheat,NA,OSR,NA,spring_barley,NA,wheat,NA,Spring linseed,NA,grass_ley,NA,cv Crusoe,No,N/A,not_seen,Yes,Yes,Yes,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Strip tillage,Loamy,lime-rich,7.9,41,413,85,16.7,3132.3,2.5,10.2,91.4,101.3,153.8,0,0.3,22.9,0.362,8.99,3.48,0.374,9.31
7_demultiplex.bc1015--bc1107.hifi_reads,E10,2,sample,MD7.01,MD7.01.03,NA,NA,53.1762805,-0.3453237,619.08,372.71,695.04,67,3,3,"3,3",,,22,1,2025,01/01/2024,22/01/2025,387,group_2,NA,maize,NA,feed_wheat,NA,OSR,NA,group_1_2nd,NA,spring_wheat,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Primary tilling,Peaty,low to high,7.7,27.2,363,148,22.3,3474.2,6.3,7.9,54.3,377.7,91.5,0,0.4,25.7,0.5,6.87,5.41,0.527,7.24
7_demultiplex.bc1015--bc1110.hifi_reads,E11,2,sample,MD7.01,MD7.01.11,NA,NA,53.1762805,-0.3453237,619.08,372.71,695.04,67,1,10,"1,10",,,22,1,2025,01/01/2024,22/01/2025,387,group_2,NA,maize,NA,feed_wheat,NA,OSR,NA,group_1_2nd,NA,spring_wheat,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Primary tilling,Peaty,low to high,7.7,27.2,363,148,22.3,3474.2,6.3,7.9,54.3,377.7,91.5,0,0.4,25.7,0.5,6.87,5.41,0.527,7.24
7_demultiplex.bc1015--bc1112.hifi_reads,E12,2,gt_control,S2,S2,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7_demultiplex.bc1020--bc1076.hifi_reads,F1,2,sample,8JF.02,8JF.02.16,NA,NA,53.829639,-0.534361,452.47,327.83,538.44,50,6,5,"6,5",,,4,2,2025,01/01/2024,02/04/2025,400,wheat,NA,wheat,NA,OSR,NA,wheat,NA,wheat,NA,OSR,NA,NA,Yes,Black lesions,Five years or more,Yes,Yes,Yes,Yes,Mg,Sulphur,No,No,No,NA,N 3x spring,Yes,NA,NA,NA,NA,Every 4 yrs,No,Yes,Yes,Yes,Reduced tillage,Loamy,lime-rich,7.5,23,122,69,42.3,2819.5,4.9,6.8,133.3,205.4,42.9,0,0.8,19.8,0.21,2.42,2.73,0.215,2.49
7_demultiplex.bc1020--bc1082.hifi_reads,F2,2,sample,DF33.01,DF33.01.03,NA,NA,53.1679557,-0.3351923,368.68,355.09,490.55,47,3,3,"3,3",,,20,1,2025,01/01/2024,20/01/2025,385,feed_wheat_2nd,NA,feed_wheat,NA,OSR,NA,feed_wheat_2nd,NA,feed_wheat,NA,maize,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Primary tilling,Peaty,low to high,7.9,13,313,271,22.9,3071.4,3.5,5.8,91.6,341,110.8,0,0.7,24.3,0.415,5.5,5.15,0.437,5.78
7_demultiplex.bc1020--bc1089.hifi_reads,F4,2,sample,DF33.01,DF33.01.19,NA,NA,53.1679557,-0.3351923,368.68,355.09,490.55,47,9,2,"9,2",,,20,1,2025,01/01/2024,20/01/2025,385,feed_wheat_2nd,NA,feed_wheat,NA,OSR,NA,feed_wheat_2nd,NA,feed_wheat,NA,maize,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Primary tilling,Peaty,low to high,7.9,13,313,271,22.9,3071.4,3.5,5.8,91.6,341,110.8,0,0.7,24.3,0.415,5.5,5.15,0.437,5.78
7_demultiplex.bc1020--bc1096.hifi_reads,F5,2,sample,6FX.03,6FX.03.06,NA,NA,52.043806,-0.917278,388.95,388.58,483.04,45,6,6,"6,6",,,4,3,2025,01/01/2024,03/04/2025,428,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,"Clayey, some loamy",high,7.1,24.4,174,48,22.9,3067.6,4.1,4.3,42,262.9,204.5,0,0.04,21.2,0.229,2.52,3.66,0.238,2.61
7_demultiplex.bc1020--bc1098.hifi_reads,F6,2,sample,6FX.03,6FX.03.14,NA,NA,52.043806,-0.917278,388.95,388.58,483.04,45,4,7,"4,7",,,4,3,2025,01/01/2024,03/04/2025,428,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,"Clayey, some loamy",high,7.1,24.4,174,48,22.9,3067.6,4.1,4.3,42,262.9,204.5,0,0.04,21.2,0.229,2.52,3.66,0.238,2.61
7_demultiplex.bc1020--bc1100.hifi_reads,F7,2,sample,6DA.01,6DA.01.01,NA,NA,51.124333,-1.454944,757.68,237.13,686.62,66,1,1,"1,1",,,12,2,2025,01/01/2024,02/12/2025,408,winter_wheat,NA,OSR,NA,spring_barley,NA,wheat,NA,Spring linseed,NA,grass_ley,NA,cv Crusoe,No,N/A,not_seen,Yes,Yes,Yes,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Strip tillage,Loamy,lime-rich,7.9,41,413,85,16.7,3132.3,2.5,10.2,91.4,101.3,153.8,0,0.3,22.9,0.362,8.99,3.48,0.374,9.31
7_demultiplex.bc1020--bc1105.hifi_reads,F9,2,sample,6DA.01,6DA.01.17,NA,NA,51.124333,-1.454944,757.68,237.13,686.62,66,7,4,"7,4",,,12,2,2025,01/01/2024,02/12/2025,408,winter_wheat,NA,OSR,NA,spring_barley,NA,wheat,NA,Spring linseed,NA,grass_ley,NA,cv Crusoe,No,N/A,not_seen,Yes,Yes,Yes,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Strip tillage,Loamy,lime-rich,7.9,41,413,85,16.7,3132.3,2.5,10.2,91.4,101.3,153.8,0,0.3,22.9,0.362,8.99,3.48,0.374,9.31
7_demultiplex.bc1020--bc1107.hifi_reads,F10,2,sample,MD7.01,MD7.01.04,NA,NA,53.1762805,-0.3453237,619.08,372.71,695.04,67,4,4,"4,4",,,22,1,2025,01/01/2024,22/01/2025,387,group_2,NA,maize,NA,feed_wheat,NA,OSR,NA,group_1_2nd,NA,spring_wheat,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Primary tilling,Peaty,low to high,7.7,27.2,363,148,22.3,3474.2,6.3,7.9,54.3,377.7,91.5,0,0.4,25.7,0.5,6.87,5.41,0.527,7.24
7_demultiplex.bc1020--bc1110.hifi_reads,F11,2,sample,MD7.01,MD7.01.12,NA,NA,53.1762805,-0.3453237,619.08,372.71,695.04,67,2,9,"2,9",,,22,1,2025,01/01/2024,22/01/2025,387,group_2,NA,maize,NA,feed_wheat,NA,OSR,NA,group_1_2nd,NA,spring_wheat,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Primary tilling,Peaty,low to high,7.7,27.2,363,148,22.3,3474.2,6.3,7.9,54.3,377.7,91.5,0,0.4,25.7,0.5,6.87,5.41,0.527,7.24
7_demultiplex.bc1020--bc1112.hifi_reads,F12,2,gt_control,S3,S3,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7_demultiplex.bc1022--bc1076.hifi_reads,G1,2,sample,8JF.02,8JF.02.17,NA,NA,53.829639,-0.534361,452.47,327.83,538.44,50,7,4,"7,4",,,4,2,2025,01/01/2024,02/04/2025,400,wheat,NA,wheat,NA,OSR,NA,wheat,NA,wheat,NA,OSR,NA,NA,Yes,Black lesions,Five years or more,Yes,Yes,Yes,Yes,Mg,Sulphur,No,No,No,NA,N 3x spring,Yes,NA,NA,NA,NA,Every 4 yrs,No,Yes,Yes,Yes,Reduced tillage,Loamy,lime-rich,7.5,23,122,69,42.3,2819.5,4.9,6.8,133.3,205.4,42.9,0,0.8,19.8,0.21,2.42,2.73,0.215,2.49
7_demultiplex.bc1022--bc1082.hifi_reads,G2,2,sample,DF33.01,DF33.01.04,NA,NA,53.1679557,-0.3351923,368.68,355.09,490.55,47,4,4,"4,4",,,20,1,2025,01/01/2024,20/01/2025,385,feed_wheat_2nd,NA,feed_wheat,NA,OSR,NA,feed_wheat_2nd,NA,feed_wheat,NA,maize,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Primary tilling,Peaty,low to high,7.9,13,313,271,22.9,3071.4,3.5,5.8,91.6,341,110.8,0,0.7,24.3,0.415,5.5,5.15,0.437,5.78
7_demultiplex.bc1022--bc1083.hifi_reads,G3,2,sample,DF33.01,DF33.01.12,NA,NA,53.1679557,-0.3351923,368.68,355.09,490.55,47,2,9,"2,9",,,20,1,2025,01/01/2024,20/01/2025,385,feed_wheat_2nd,NA,feed_wheat,NA,OSR,NA,feed_wheat_2nd,NA,feed_wheat,NA,maize,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Primary tilling,Peaty,low to high,7.9,13,313,271,22.9,3071.4,3.5,5.8,91.6,341,110.8,0,0.7,24.3,0.415,5.5,5.15,0.437,5.78
7_demultiplex.bc1022--bc1089.hifi_reads,G4,2,sample,DF33.01,DF33.01.20,NA,NA,53.1679557,-0.3351923,368.68,355.09,490.55,47,10,1,"10,1",,,20,1,2025,01/01/2024,20/01/2025,385,feed_wheat_2nd,NA,feed_wheat,NA,OSR,NA,feed_wheat_2nd,NA,feed_wheat,NA,maize,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Primary tilling,Peaty,low to high,7.9,13,313,271,22.9,3071.4,3.5,5.8,91.6,341,110.8,0,0.7,24.3,0.415,5.5,5.15,0.437,5.78
7_demultiplex.bc1022--bc1096.hifi_reads,G5,2,sample,6FX.03,6FX.03.07,NA,NA,52.043806,-0.917278,388.95,388.58,483.04,45,7,7,"7,7",,,4,3,2025,01/01/2024,03/04/2025,428,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,"Clayey, some loamy",high,7.1,24.4,174,48,22.9,3067.6,4.1,4.3,42,262.9,204.5,0,0.04,21.2,0.229,2.52,3.66,0.238,2.61
